Chromosomes, Parent_Selection, Generations, Parents, Crossover, Elitism, Mutation Type, Mutation Percent, Max Mutation
24,6,tournament,1,3,5,single_point,2,random,25.0,0.1,saturate_15,0.9417016663361294,True,2322.236309184895
5,6,tournament,1,3,5,single_point,2,random,25.0,0.1,saturate_15,0.925279464164616,True,2281.739158629943
6,6,tournament,1,3,5,single_point,2,random,25.0,0.1,saturate_15,0.925279464164616,False,2281.739158629943
